0.000000000000000000e+00,2.960233706430290962e-02,6.454017560058710190e-01,1.258928977120310488e+00,1.758961077312349408e+00,2.499999999925956118e+00,3.001417781023829168e+00,3.500000000065834449e+00,4.667915886575324969e+00,5.000000000000000000e+00
0.000000000000000000e+00,-1.036027941580611568e-03,4.240382892287963834e-02,8.178251130502253718e-02,8.627116880037360991e-02,5.849879023404878226e-02,-7.375894885905487884e-03,-8.498700979322355853e-02,-9.783491023068330295e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.028260112923085057e+00,1.211099284635921425e+00,1.412719066150611269e+00,1.606299528053073189e+00,1.919088957984336652e+00,2.006601974704771862e+00,1.966850498453785789e+00,1.431658250921699516e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.470250860542670068e-01,3.084338536564740885e+00,3.910779544307216415e+00,4.283923538283088028e+00,4.393267073557945324e+00,4.393258165970297391e+00,4.390893462015784898e+00,2.567666422439045082e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.481428226172571729e-02,3.383116483260655838e-01,3.127810644417881869e-02,1.122230699279748306e-01,-4.934959962098494080e-01,-6.283303988041089028e-01,-7.674686121938613104e-01,6.256375489091670072e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.866662437273619135e-01,9.094928013731584659e-01,1.371507341797279622e+00,1.871282009730435458e+00,1.330728019295930542e+00,2.041772040187005144e-01,-9.045507857110486327e-01,-1.834178409406955979e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.465488723395981685e-01,9.802707449000611639e-01,9.823971650755771723e-01,9.962547921817624941e-01,7.138288969263610895e-01,7.118620348824611366e-01,7.005901768403255403e-01,5.133050541035354825e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.460968003379195784e-03,1.132062954199427240e-03,8.149202070921682250e-02,-1.994460482741249041e-02,7.003140295587142461e-01,7.022809315959510634e-01,7.135528008241740494e-01,9.132329040944677789e-01,1.000000000000000000e+00
0.000000000000000000e+00,3.223990919477936479e-01,1.880890769678961738e-01,1.590125549797573590e-01,6.271787943299078627e-02,2.649917527505199141e-03,4.250356937083387722e-03,-1.132827488717233662e-03,1.568325232110970857e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.009570980002567030e-02,6.074935597940029491e-02,5.449649503415261720e-02,5.608091825728538093e-02,-1.242518904697728155e-03,-5.989229969893723055e-03,3.810676147183381622e-03,3.725243639773685445e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.187385497072019014e-01,1.839697784783272727e+00,-3.458852611312740244e+00,4.999999998314613947e+00,4.931141099447574838e+00,-1.513077675333738492e+00,2.677750862749717520e+00,2.600109453347743571e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.743418039077931692e+00,-8.664535526018014577e-01,-9.153340806815886133e-01,-1.448493852875922805e+00,-2.440033911038030356e-01,-3.420309604003696768e-01,1.478282895315571999e+00,5.154297803841225711e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.794996512211904927e-01,1.752094013027775954e-01,-3.820666067003244439e-03,-4.359564602988190707e-01,8.125099709515562832e-03,-1.467192770409861124e-01,8.449455108200354392e-01,1.066385805649075369e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.604659466341669116e-01,4.683450379216616000e-01,6.432824295701440320e-01,7.645341955145346091e-01,9.342908193963577190e-01,1.048424527965999609e+00,1.161938047388782813e+00,1.462748302189862404e+00,1.890169641456318050e+00
0.000000000000000000e+00,1.868127922897627968e+00,5.840711982117781531e+00,7.886513186097552364e+00,9.513605665495825647e+00,1.046855362759583663e+01,1.048997490879787442e+01,1.057363774804101197e+01,1.370436253139552107e+01,2.075623647676306049e+01
6.748108690901170048e-01,2.186930548682425091e+00,1.635675056608218547e+00,1.943034151365204520e+00,1.570207596308767606e+00,3.545246844121438534e-01,6.421058322731409973e-02,4.794240207680831034e-01,-1.961661844788722853e+00,-2.207597689786379380e+00
5.863490632003031111e-01,2.104916979322736026e+00,1.744558693596451215e+00,1.648058433041961646e+00,2.203155246494284736e+00,3.614988213389480620e-02,1.747373343101523702e-01,-3.853125904060881179e-01,-2.233256993994631401e+00,-1.756490396697638623e+00
1.933621698935955591e+00,1.567405802800082348e+00,1.795478696501500382e+00,1.747856648786981548e+00,1.753203707225975183e+00,6.150084076592061688e-01,-1.654400817979673199e-02,-2.825478168415942459e-01,-2.435328147092786111e+00,-1.477849855855017047e+00
2.101982741832087331e+00,1.594777230593627637e+00,1.800158784323371730e+00,1.195116280448353052e+00,2.039499655151471913e+00,9.639375129676386322e-04,-3.426505855873229756e-03,1.094865301575961514e+00,-2.277329444613071630e+00,-1.969332153990636769e+00
7.960618239568786336e-01,1.962698876275880799e+00,3.417482177840973190e+00,1.000000024373211005e-01,1.884278606353834817e+00,1.242634421806891432e+00,8.548585413864699944e-01,1.155032181543687031e+00,3.949100382546246291e+00,3.764945390083302978e+00
